run_name,training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,ar1_velocity,high,277,0.4151624548736462,0.4548736462093863,2.327324107293517,2.24450975548675,1.5892370190431064,0.12088362927740232,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,ar1_velocity,low,415,0.21927710843373494,0.25783132530120484,2.841814279396098,1.546656339584953,1.518746903718236,0.16317769469446447,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,ar1_velocity,medium,511,0.2857142857142857,0.31702544031311153,2.5705707233882755,1.5146705002881544,1.571143825460087,0.13275279882573568,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,crossing_or_sudden_threat,high,184,0.266304347826087,0.32065217391304346,2.5484485668813526,2.3339683337311565,1.5702886315791502,0.054078344721347094,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,crossing_or_sudden_threat,low,155,0.11612903225806452,0.17419354838709677,3.100744651862225,1.566166355415956,1.4749076058787685,0.12386595359252345,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,crossing_or_sudden_threat,medium,239,0.2217573221757322,0.2510460251046025,2.8928357542056014,2.010857930464781,1.526542230131237,0.07138427085083399,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,linear,high,204,0.47058823529411764,0.47058823529411764,1.9998878323788043,2.0763112423458563,1.582636931363274,0.13223385053011133,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,linear,low,197,0.2639593908629442,0.2893401015228426,3.0216202154367937,1.4840872383258046,1.4845129457222024,0.23359054793381526,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,linear,medium,207,0.17391304347826086,0.18840579710144928,3.1706613370257877,1.2744987175785445,1.5539993013160815,0.14205732831848417,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,sinusoidal_lateral,high,462,0.4653679653679654,0.5021645021645021,1.9639713903929377,2.072601780508351,1.5613245166741407,0.14398635415868324,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,sinusoidal_lateral,low,399,0.2556390977443609,0.3032581453634085,2.7788814234379258,1.2450298149767671,1.5757341286293547,0.11961344925495318,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,sinusoidal_lateral,medium,516,0.38372093023255816,0.42248062015503873,2.448634711570917,1.7156050649359271,1.5427215942578723,0.14212607863258078,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,accel_decel,high,582,0.22852233676975944,0.27491408934707906,2.8155063463273358,1.6590954456633977,1.5634225426670612,0.07826161114787011,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,accel_decel,low,123,0.2601626016260163,0.3089430894308943,2.5150260188412377,1.6507375687012629,1.5030623664700888,0.1641101405569693,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,accel_decel,medium,536,0.1865671641791045,0.25,2.86385777995595,1.3595058560249436,1.5436448288052829,0.12250470475696806,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,ar1_velocity,high,625,0.28,0.3248,2.6701863864120097,1.7161369273042735,1.5715449495315552,0.08512042893767358,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,ar1_velocity,low,201,0.2736318407960199,0.3482587064676617,2.2172723041189397,1.409840681735564,1.5200998783111572,0.14259730616992164,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,ar1_velocity,medium,653,0.31546707503828486,0.35987748851454826,2.5008275847103896,1.4178871252366632,1.5464078702751383,0.12555696787298365,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,crossing_or_sudden_threat,high,175,0.21142857142857144,0.24,3.2686464908053834,1.489358151542391,1.4997776317596436,0.16340465175254004,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,crossing_or_sudden_threat,low,30,0.0,0.03333333333333333,3.2038068572680154,2.9423546700860848,1.3874419728914897,0.09372668371846278,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,crossing_or_sudden_threat,medium,199,0.19597989949748743,0.25125628140703515,2.8090619812883326,1.5619419987474064,1.5078955918700252,0.0999647734228091,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,linear,high,313,0.25559105431309903,0.2971246006389776,2.820895675804835,1.654078565125504,1.5731674508926587,0.0776058016850735,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,linear,low,147,0.29931972789115646,0.3673469387755102,2.330375017306837,1.5536466341023945,1.5259794961838495,0.12146999164908921,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,linear,medium,307,0.21498371335504887,0.26384364820846906,2.837212287302126,1.1501385857920923,1.5612844197680198,0.11188679837685454,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,sinusoidal_lateral,high,674,0.34421364985163205,0.38130563798219586,2.5168887955321066,2.032688337247733,1.5452412745365403,0.12108545585878148,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,sinusoidal_lateral,low,193,0.15025906735751296,0.25906735751295334,2.3799396019255252,1.5877853107291071,1.537355480416451,0.19065614264709344,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,sinusoidal_lateral,medium,561,0.36541889483065954,0.40641711229946526,2.216002797362988,1.4959248545129329,1.5436501519990264,0.15441417379998693,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,accel_decel,high,710,0.223943661971831,0.2563380281690141,2.9363495826468684,1.7980061045078173,1.5551429810658308,0.09961373632327772,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,accel_decel,low,127,0.31496062992125984,0.33858267716535434,2.6837064470714473,1.7574062185580444,1.5120451337709202,0.17351294337867165,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,accel_decel,medium,474,0.23417721518987342,0.27848101265822783,3.0483780460734753,1.8282094769689643,1.5414444745089937,0.09105045032463496,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,ar1_velocity,high,800,0.44625,0.4725,2.3552696148119865,2.0592230050257654,1.5684633938968182,0.11810634503606707,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,ar1_velocity,low,186,0.21505376344086022,0.24193548387096775,3.2760702282721077,1.5327039745614885,1.4905153166863225,0.13615847605290593,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,ar1_velocity,medium,435,0.2689655172413793,0.29195402298850576,2.876710875730576,1.5358702769911265,1.5536082440409167,0.145582863157508,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,crossing_or_sudden_threat,high,383,0.3237597911227154,0.34464751958224543,2.794426789694507,1.7896457303211002,1.565089785399076,0.12182848051423815,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,crossing_or_sudden_threat,low,67,0.26865671641791045,0.3283582089552239,1.919268627331328,1.913450969683872,1.4404183893061395,0.284206563801463,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,crossing_or_sudden_threat,medium,112,0.29464285714285715,0.33035714285714285,3.1415834587200413,1.7128266647546986,1.4802254693848746,0.13180922992926622,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,linear,high,518,0.24324324324324326,0.26833976833976836,3.523468460399535,1.3128623039439924,1.5336304827086253,0.13356681526225045,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,linear,low,155,0.2838709677419355,0.3225806451612903,2.5059908075919073,1.5059530993717427,1.5033135902497077,0.1882739393220794,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,linear,medium,212,0.22169811320754718,0.2971698113207547,3.3024621167865953,1.7194763646600613,1.487639585755906,0.1497961487621069,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,sinusoidal_lateral,high,695,0.2302158273381295,0.30071942446043165,3.1934023978062167,1.7983308182479256,1.5315815781517852,0.13962118740481652,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,sinusoidal_lateral,low,201,0.23383084577114427,0.3034825870646766,2.252863670517436,1.5749532772850767,1.5577273075260334,0.14911126732752097,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,sinusoidal_lateral,medium,434,0.1313364055299539,0.16359447004608296,3.717291798277904,1.4980889603826417,1.5565980604167358,0.12138585276764384,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,accel_decel,high,443,0.26410835214446954,0.3002257336343115,2.9530235488613137,1.7253607921491396,1.5440031647951284,0.09766477651675452,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,accel_decel,low,291,0.2508591065292096,0.2852233676975945,2.52356046748338,1.9465226055942415,1.5407759827846514,0.10572155788412824,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,accel_decel,medium,625,0.3056,0.3328,2.525859141287208,2.1071202308200307,1.5579460241317749,0.0956683302640915,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,ar1_velocity,high,354,0.3813559322033898,0.4180790960451977,2.6500249499603736,2.0671030751024344,1.5277892600345073,0.16175462605463245,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,ar1_velocity,low,437,0.2517162471395881,0.2768878718535469,2.77661750797535,1.7939913179246145,1.5245590207233035,0.10267794937816037,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,ar1_velocity,medium,434,0.19815668202764977,0.22811059907834103,3.244955622489148,1.860236845675976,1.5729175926902876,0.09631733650401715,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,crossing_or_sudden_threat,high,201,0.26865671641791045,0.2935323383084577,2.81918931094494,2.0897298602048298,1.570798326487565,0.10009521733394902,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,crossing_or_sudden_threat,low,51,0.4117647058823529,0.45098039215686275,1.7092093222354556,2.027753700780954,1.4970859148923088,0.2045430089620983,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,crossing_or_sudden_threat,medium,252,0.11507936507936507,0.17857142857142858,3.176713979448236,2.2578053399589324,1.5190234600551544,0.10395029144332049,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,linear,high,219,0.3287671232876712,0.3515981735159817,3.3872486786751,1.5792827479834608,1.5548809500045428,0.08379519945138121,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,linear,low,306,0.10784313725490197,0.13725490196078433,3.7559153202940854,1.4062915689073414,1.5679931878264433,0.08855799874108211,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,linear,medium,314,0.2611464968152866,0.31210191082802546,3.6872171769333875,1.5986024221390631,1.6012995522113362,0.0845533349213137,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,sinusoidal_lateral,high,481,0.30353430353430355,0.32432432432432434,3.266540455468543,1.664873221510145,1.5708843665410477,0.09426514547717081,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,sinusoidal_lateral,low,415,0.2216867469879518,0.25060240963855424,2.7543721299842896,1.5049219153491977,1.5307126792080432,0.14005523745015444,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,sinusoidal_lateral,medium,446,0.2825112107623318,0.31390134529147984,3.2457251695192637,1.8039274292211434,1.565626266825894,0.1211620650542357,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,accel_decel,high,714,0.2773109243697479,0.31512605042016806,2.7733007069684943,1.7913381316105106,1.5528874170212519,0.11191290640467856,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,accel_decel,low,161,0.2422360248447205,0.33540372670807456,3.329780060450853,1.4231383063481682,1.5158108502441312,0.12426466346712586,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,accel_decel,medium,429,0.21445221445221446,0.2773892773892774,2.9973764596658916,1.6617884610414786,1.5579983029332194,0.08091555858825471,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,ar1_velocity,high,533,0.3302063789868668,0.39587242026266417,2.511566490482161,1.7061945288646696,1.5519908742654167,0.1343814207705727,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,ar1_velocity,low,220,0.19545454545454546,0.2681818181818182,2.79350491641936,1.2348323905689482,1.5598186460408296,0.07011937253515829,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,ar1_velocity,medium,438,0.1552511415525114,0.182648401826484,3.186127426058105,1.6782101866346923,1.5680836033603371,0.12617756317573767,0.0
